filename;identity;3rd-Party Name;Attributes;AttributesPublic;AttributesStatic;Classes;Comments/Loc;EmptyCatches;EmptyOrNoCatch;F-Args;F-Args Name;F-GodFnRloc;F-Mccc;F-Mccc Name;F-Mccc-1/F-RLoc;F-Mccc-1/F-RLoc Name;F-Nl;F-Nl Name;F-RLoc;F-RLoc Name;F-RLoc10+;F-RLoc100+;F-RLoc20+;F-RLoc200+;F-RLoc50+;FriendClasses;Functions;FunctionsUncommented;Hacks;IsGenerated;Lines140+;Loc;Loc Comment;Loc Outcommented;Mccc;Nl;Nl0+;Nl1+;Nl1+%;Nl1+Mean;Nl10+;Nl10+%;Nl10+Mean;Nl2+;Nl2+%;Nl2+Mean;Nl3+;Nl3+%;Nl3+Mean;Nl4+;Nl4+%;Nl4+Mean;Nl5+;Nl5+%;Nl5+Mean;Nl6+;Nl6+%;Nl6+Mean;Nl7+;Nl7+%;Nl7+Mean;Nl8+;Nl8+%;Nl8+Mean;Nl9+;Nl9+%;Nl9+Mean;NlMean;RLoc;Templates;Todos;Try-Nl;Trys;Trys w/o catch;Uncommented Complexity
source/glbinding-aux/source/Meta_ExtensionsByString.cpp;372;;1.0;1.0;0.0;0.0;0.00135317997294;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;739;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;668;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_BooleansByString.cpp;369;;1.0;1.0;0.0;0.0;0.047619047619;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;21;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;5;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_StringsByEnum.cpp;378;;1.0;1.0;0.0;0.0;0.000204918032787;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;1;4880;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;4864;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_BitfieldsByString.cpp;368;;1.0;1.0;0.0;0.0;0.00332225913621;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;1;301;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;218;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_ReqVersionsByExtension.cpp;375;;1.0;1.0;0.0;0.0;0.0078125;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;128;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;111;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_StringsByBoolean.cpp;377;;1.0;1.0;0.0;0.0;0.047619047619;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;21;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;5;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_FunctionStringsByVersion.cpp;1258;;1.0;1.0;0.0;0.0;0.05;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;17;40;2;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;22;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_StringsByExtension.cpp;379;;1.0;1.0;0.0;0.0;0.0015873015873;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;630;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;614;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_EnumsByString.cpp;370;;1.0;1.0;0.0;0.0;0.000199481348494;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;1;5013;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;4918;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/debug.cpp;1329;;1.0;1.0;0.0;0.0;0.0375;0.0;0.0;1.0;readableErrorCode, line 17;;7.0;readableErrorCode, line 17;0.4;readableErrorCode, line 17;2.0;registerGetErrorCallback, line 48;15.0;readableErrorCode, line 17;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0;;0;80;3;0;9;2.0;25;19;0.76;1.05263157895;0;0.0;0;1;0.04;2.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.8;32;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/ValidVersions.cpp;1308;;0.0;0.0;0.0;0.0;0.0153846153846;0.0;0.0;1.0;isValid, line 9;;3.0;preceeding, line 36;0.4;preceeding, line 36;2.0;preceeding, line 36;5.0;preceeding, line 36;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0;;0;65;1;0;6;2.0;17;5;0.294117647059;1.4;0;0.0;0;2;0.117647058824;2.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.41176470588200004;24;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_FunctionStringsByExtension.cpp;373;;1.0;1.0;0.0;0.0;0.0030959752321999996;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;136;323;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;307;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/types_to_string_private.cpp;1312;;0.0;0.0;0.0;0.0;0.047619047619;0.0;0.0;1.0;wrapString, line 11;;2.0;wrapString, line 11;0.2;wrapString, line 11;0.0;;5.0;wrapString, line 11;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;;0;21;1;0;2;0.0;5;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;7;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/ValidVersions_list.cpp;381;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;28;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;21;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_Maps.h;374;;0.0;0.0;0.0;0.0;0.0151515151515;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;66;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;36;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_StringsByBitfield.cpp;376;;1.0;1.0;0.0;0.0;0.0031545741324899997;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;317;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;238;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/source/Meta_ExtensionsByFunctionString.cpp;371;;1.0;1.0;0.0;0.0;0.00040420371867400004;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;1;2474;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2415;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/types_to_string.h;1306;;0.0;0.0;0.0;0.0;0.34375;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;128;44;1;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;44;0.0;1;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/debug.h;1328;;0.0;0.0;0.0;0.0;0.6;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;45;27;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;4;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/ContextInfo.h;188;;2.0;2.0;0.0;1.0;0.638709677419;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;155;99;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;19;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/RingBuffer.h;663;;6.0;2.0;0.0;1.0;0.748031496063;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;254;190;0;2;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;31;1.0;0;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/ValidVersions.h;1305;;0.0;0.0;0.0;1.0;0.548780487805;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;82;45;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;12;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/Meta.h;189;;0.0;0.0;0.0;1.0;0.782685512367;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;2;566;443;1;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;49;0.0;0;0.0;0.0;0.0;0
source/glbinding-aux/include/glbinding-aux/logging.h;662;;0.0;0.0;0.0;0.0;0.644230769231;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;104;67;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;11;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding.cpp;39;;0.0;0.0;0.0;0.0;0.0133630289532;0.0;0.0;4.0;initialize, line 160;;10.0;initialize, line 160;0.666666666667;setCallbackMaskExcept, line 24;2.0;setCallbackMaskExcept, line 24;19.0;initialize, line 160;2.0;0.0;0.0;0.0;0.0;0.0;49.0;1.0;0;;0;449;6;3;36;2.0;124;45;0.362903225806;1.2666666666700002;0;0.0;0;12;0.09677419354839999;2.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.45967741935500006;178;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_j.cpp;823;;1.0;1.0;0.0;0.0;0.07142857142860001;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;14;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_r.cpp;831;;1.0;1.0;0.0;0.0;0.00925925925926;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;17;108;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;96;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_i.cpp;822;;1.0;1.0;0.0;0.0;0.00934579439252;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;2;107;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;95;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_o.cpp;828;;1.0;1.0;0.0;0.0;0.0434782608696;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;23;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;11;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/glbinding.cpp;1327;;0.0;0.0;0.0;0.0;0.007462686567159999;0.0;0.0;4.0;initialize, line 18;;1.0;;0.0;;0.0;;1.0;initialize, line 13;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0;;0;134;1;0;1;0.0;24;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;49;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_v.cpp;835;;1.0;1.0;0.0;0.0;0.0025252525252499997;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;11;396;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;384;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_pch.cpp;840;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;2;0;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;0;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_a.cpp;814;;1.0;1.0;0.0;0.0;0.023255813953499998;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;4;43;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;31;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_d.cpp;817;;1.0;1.0;0.0;0.0;0.00699300699301;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;10;143;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;131;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/State.cpp;1321;;0.0;0.0;0.0;0.0;0.0434782608696;0.0;0.0;1.0;resolve, line 11;;2.0;resolve, line 11;0.25;resolve, line 11;1.0;resolve, line 11;4.0;resolve, line 11;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0;;0;23;1;0;2;1.0;4;1;0.25;1.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.25;6;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_z.cpp;839;;1.0;1.0;0.0;0.0;0.07142857142860001;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;14;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_t.cpp;833;;1.0;1.0;0.0;0.0;0.004098360655739999;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;45;244;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;232;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_u.cpp;834;;1.0;1.0;0.0;0.0;0.00684931506849;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;146;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;134;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_g.cpp;820;;1.0;1.0;0.0;0.0;0.0019011406844100002;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;21;526;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;514;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_k.cpp;824;;1.0;1.0;0.0;0.0;0.07142857142860001;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;14;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;2;0.0;0;0.0;0.0;0.0;0
source/glbinding/source/Binding_objects_q.cpp;830;;1.0;1.0;0.0;0.0;0.052631578947400004;0.0;0.0;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;0;19;1;0;1;;0;0;0.0;0.0;0;0.0;0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0;0;0.0;0;0;0.0;0;0.0;7;0.0;0;0.0;0.0;0.0;0
